etas,w,v,R_ibs,c_ind,cv_loss
6.0,0.06715848782657574,0.11607661668999705,0.906101874874584,0.6137250639825909,1.0030634599362471
5.75691910179026,0.06961891129765058,0.12019632434492081,0.9038704267040235,0.6137969062391009,1.002491876625911
5.523686257426261,0.07215749216845077,0.12444008759595261,0.9016448112026085,0.6138810292232194,1.001919741017032
5.299902487945599,0.07477595872283102,0.12881043733321848,0.8994295439822791,0.6139817311896095,1.0013483329845079
5.085184978413291,0.07747603403622774,0.13330990531420545,0.8972293786311777,0.6140750647194345,1.000779041065497
4.8791664230607275,0.08025943362510016,0.13794102349862217,0.8950493048669151,0.6141708543947811,1.0002133681371528
4.681494396955325,0.08312786122363766,0.14270632108750786,0.8928945443592574,0.6142617317790845,0.9996529371945045
4.491830753126031,0.0860830083313403,0.14760832698239235,0.8907705481951177,0.614363047781855,0.9990994975370091
4.309851044113363,0.08912654992895674,0.15264956725523396,0.8886829905692479,0.6144576093844408,0.9985549309724077
4.135243966954485,0.09226014203333649,0.1578325653975483,0.8866377627140669,0.6145595394235918,0.998021258338635
3.9677108306538678,0.09548541885530096,0.1631598422801435,0.8846409655071479,0.6146657677174058,0.9975006462427984
3.806965045228558,0.09880398994227152,0.16863391634084346,0.8826989010498508,0.6147621714291328,0.996995414048259
3.6527316314540172,0.10221743731648045,0.17425730400591188,0.8808180632636248,0.6148665576138055,0.9965080411242743
3.504746750471856,0.1057273126199011,0.18003252034827213,0.879005127563702,0.6149672595801956,0.9960411743743041
3.3627572524547946,0.1093351342772681,0.1859620799828074,0.8772669396825145,0.6150777861286726,0.9955976360608748
3.2265202435567897,0.11304238468871547,0.19204849819606712,0.875610503727068,0.6151723477312584,0.995180431946816
3.0958026704075077,0.11685050746364392,0.1982942923046686,0.8740429695652472,0.6152834883161158,0.9947927597747416
2.9703809214403787,0.12076090470743268,0.20470198323362204,0.872571619645305,0.6153878745007885,0.9944380181088613
2.850040444372245,0.12477493437254922,0.2112740973028034,0.871203855360304,0.6154836641761351,0.9941198155655879
2.73457537918023,0.1288939082025779,0.21801316892213507,0.8699471833685415,0.6155917345790903,0.9938419805261296
2.623788205948001,0.13311908722322108,0.2249217399544693,0.8688092002145188,0.6156580505081765,0.9936085709815309
2.5174894069790072,0.13745168232692584,0.23200236612718106,0.8677975798381922,0.6157409454195342,0.9934238854892735
2.41549714259868,0.14189285005022825,0.2392576168036923,0.8669200581112917,0.6158238403308919,0.993292474033293
2.3176369400910217,0.14644369089088038,0.24669007819992483,0.8661844190164708,0.6158969106601628,0.9932191497544571
2.223741395237455,0.15110524727731578,0.25430235603291484,0.8655984807754077,0.615997612626553,0.9932090012313711
2.1336498859473716,0.1558785016772294,0.2620970782336657,0.8651700823280406,0.6160633145192587,0.9932674054224409
2.0472082974905055,0.16076437485470474,0.2700768977004905,0.8649070702538936,0.6161517357580402,0.9934000413248861
1.964268758861101,0.16576372428498337,0.2782444950701498,0.8648172862147182,0.6162401569968218,0.9936129044121317
1.8846893898228865,0.1708773434727254,0.2866025825728683,0.864908554780772,0.6163009465984841,0.993912321951813
1.808334058202134,0.17610595785579783,0.2951539025812681,0.8651886727993237,0.616374016927755,0.9943049690668534
1.7350721470136277,0.18145022789374132,0.3039012364135839,0.8656653978467643,0.6164360346021781,0.9947978861689835
1.6647783310211648,0.186910745509055,0.31284740305168635,0.8663464387937714,0.6164734908213841,0.9953984971132106
1.5973323623503755,0.19248803406901463,0.3219952627000796,0.8672394464662754,0.6165275260228618,0.9961146287447694
1.5326188647871062,0.1981825479182576,0.3313477193256005,0.8683520051312973,0.6165631401329266,0.9969545317223376
1.470527136409499,0.20399467311008865,0.34090772464963953,0.8696916237580493,0.6165999823157522,0.9979269027378526
1.4109509602161294,0.20992472357306766,0.35067827476055674,0.8712657323648365,0.6166306841347736,0.9990409085315038
1.3537884224262573,0.2159729467816905,0.36066242087412304,0.8730816706604019,0.6166589298082733,1.0003062112713996
1.2989417381413706,0.22213952159911524,0.37086326777851886,0.8751466840644797,0.6166773508996861,1.0017329961013972
1.2463170840697826,0.22842455607289586,0.38128397171770845,0.877467922226599,0.6166957719910989,1.00333200110429
1.1958244380281449,0.23482809364247942,0.39192775097490384,0.8800524278896595,0.6167062106095662,1.0051145487760633
1.147377424945305,0.24135011181936755,0.40279788447811243,0.8829071352268678,0.616707438682327,1.0070925807374504
1.100893169105091,0.24799052053758577,0.4138977094854669,0.8860388706560653,0.6167062106095662,1.0092786956165987
1.0562921523752522,0.25474917011879444,0.42523063404654976,0.889454340059737,0.6166927018091968,1.0116861886534416
1.0134980781800396,0.2616258460829664,0.4368001285874209,0.8931601363260183,0.6166736666814036,1.0143290968397354
0.9724377409837314,0.26862027783734477,0.4486097390291598,0.8971627261161289,0.616652789444469,1.0172222456300786
0.9330409010618351,0.27573213447236644,0.4606630794337363,0.901468457956531,0.6166233156982085,1.020381302297242
0.8952401643457458,0.2829610334095231,0.47296384469986796,0.906083549614827,0.6165889296609045,1.023822831495778
0.8589708671353127,0.2903065369289271,0.4855158039994366,0.9110140966368536,0.6165434909687529,1.027564358617205
0.824170965482104,0.29776816090063885,0.498322813356125,0.9162660601825198,0.6164894557672753,1.0316244362003892
0.7907809290541411,0.30534537181455285,0.5113888096239703,0.9218452759554823,0.6164360346021781,1.0360227194778047
0.7587436393005387,0.3130375956652188,0.5247178231594163,0.9277574423461777,0.6163617362001463,1.0407800460517067
0.7280042917418549,0.32084421526220497,0.5383139720818968,0.9340081297316928,0.6162745430341257,1.0459185263127317
0.6985103022189958,0.32876457930103975,0.5521814751719072,0.9406027687611241,0.6161781393223986,1.051461639325396
0.6702112169403039,0.33679799973085983,0.5663246461221909,0.9475466600069209,0.6160620864464977,1.057434341399823
0.6430586261729551,0.3449437610219109,0.5807479067342974,0.9548449621999833,0.6159595423709664,1.0638631817826258
0.6170060814310147,0.35320111810635,0.5954557820233632,0.9625027008879019,0.6158373491312613,1.0707764331770833
0.5920090160184941,0.3615693021275045,0.6104529077771217,0.9705247629097298,0.6157157699279366,1.0782042328030434
0.5680246687914873,0.37004752546971387,0.6257440369850988,0.9789158921841659,0.6156076995249815,1.0861787377353829
0.5450120110089666,0.37863498000765994,0.6413340353393817,0.9876806969376383,0.6154627869392005,1.0947342980617505
0.5229316761471071,0.38733084584190425,0.6572278935914695,0.9968236384722972,0.6152951550073439,1.1039076440840796
0.5017458925570799,0.3961342889196865,0.6734307219565053,1.0063490384287999,0.615120154638922,1.1137380963150971
0.4814184188511094,0.40504446609855643,0.689947756473852,1.0162610727537282,0.6149365577611743,1.1242677944797488
0.4619144819062692,0.41406052973517643,0.7067843645977383,1.0265637662486835,0.6147523468470459,1.1355419503804765
0.44320071737995886,0.42318162559626366,0.7239460398385663,1.0372609968421276,0.6145595394235918,1.147609129459194
0.42524511263530523,0.4324068980183158,0.7414384081199119,1.0483564875400229,0.6143648898909962,1.1605215594172065
0.40801695197885646,0.44173549038986326,0.7592672264206313,1.0598538048141657,0.6141659421037378,1.1743354732948408
0.39148676411688643,0.45116654964870584,0.7774383879223637,1.0717563503055543,0.6139547135888707,1.1891114879338698
0.3756262717404268,0.4606992236225266,0.7959579152545213,1.0840673616340841,0.6137447131467645,1.2049150260310004
0.3604083431527869,0.470332665252195,0.8148319649615645,1.0967899024363024,0.6135261161953324,1.2218167819102443
0.3458069458568097,0.4800660323394702,0.834066824463238,1.1099268575539427,0.613284185861444,1.2398932405423138
0.3317971020224696,0.48989849143663383,0.8536689158111281,1.1234809220233197,0.6130526941460228,1.2592272532474107
0.31835484575863454,0.4998292143765606,0.8736447870185412,1.1374545978667312,0.6127659391563631,1.279908681305356
0.3054571821158958,0.509857381963116,0.8940011152474026,1.1518501810517567,0.6124847104941273,1.302035110773783
0.29308204775033775,0.5199821838677982,0.9147447035545911,1.1666697520133342,0.6122028677955111,1.3257126517378248
0.28120827318095415,0.5302028191839843,0.9358824786424174,1.1819151642925012,0.6119056741873843,1.3510568312641695
0.26981554657614804,0.5405184969131911,0.9574214884165189,1.1975880322598564,0.6116054103973553,1.3781935926670381
0.25888437900736766,0.550928436403459,0.9793688994019165,1.2136897180088229,0.6113033044981849,1.4072604152330859
0.2483960711104374,0.5614318677589571,1.0017319940687957,1.2302213175528778,0.6110171635449058,1.4384075706308557
0.23833268109755476,0.5720280322381968,1.0245181681185171,1.2471836465144241,0.6106702329899641,1.4717995346387884
0.2286769940652332,0.5827161826558186,1.0477349277772146,1.2645772255477756,0.6103472498538594,1.507616575619762
0.21941249254568654,0.5934955837998548,1.0713898871389071,1.2824022657903018,0.6100377755181239,1.5460565444155083
0.21052332825127926,0.6043655128726328,1.095490765592114,1.3006586546794827,0.6096890028540412,1.5873368941088164
0.2019942949637084,0.6153252599592776,1.1200453853535919,1.3193459425036707,0.6093009318616109,1.6316969624975017
0.19381080252153823,0.6263741285231925,1.145061669120107,1.338463330064773,0.6089306679242131,1.6794005552512468
0.1859588518615905,0.6375114359231755,1.170547637834476,1.3580096578159142,0.6085628601323371,1.730738873710983
0.17842501107149597,0.6487365139422929,1.1965114085461055,1.3779833967907218,0.6081680347397223,1.786033838296419
0.17119639241243895,0.6600487093145492,1.2229611923297405,1.3983826415600522,0.6078125076754548,1.84564186669674
0.16426063027279178,0.6714473842321365,1.249905292210153,1.4192051053368964,0.6074115419190356,1.909958175655599
0.15760586001492377,0.682931916813945,1.2773521010262963,1.4404481172074672,0.6070345235814532,1.9794216864926122
0.15122069767899937,0.6945017022971507,1.3053101006186472,1.4621086212141656,0.606637856079697,2.054520627999555
0.14509422050904688,0.7061561502792963,1.3337878535671273,1.4841831775619567,0.6062203113410063,2.1357989451412513
0.1392159482679834,0.7178946895372749,1.3627940089176298,1.5066679639031246,0.6057923279838484,2.223863643280419
0.133575825309633,0.729716765133968,1.3923372933584197,1.5295587784007283,0.605372327099636,2.3193932155908357
0.12816420337707082,0.7416218399797544,1.4224265104727567,1.552851042338074,0.604936975305913,2.4231473317873564
0.12297182509786517,0.7536093915698714,1.4530705304712646,1.5765398022888013,0.6044850445299184,2.5359779920016132
0.11798980814798513,0.7656789164209354,1.4842782943168638,1.60061973190378,0.6040742541914124,2.6588423967545505
0.1132096300572839,0.7778299274822364,1.5160588040377476,1.6250851326866826,0.6036253935973198,2.792817813862998
0.1086231136305644,0.7900619512481044,1.5484211118178726,1.6499299332062463,0.6032060067494879,2.9391187842049997
0.10422241295928843,0.8023745319410616,1.5813743225060635,1.675147688705248,0.6027503917552107,3.0991170806751898
0.10000000000000002,0.8147672286531259,1.61492758190896,1.7007315788951871,0.6023015311611183,3.2743648861773624
